asset_name,isin,holding_name,holding_ticker,weight_pct,sector,geo,asset_class
MSCI Emerging Markets EUR (Acc),LU1681045370,SAMSUNG FIRE & MARINE INSURANCE LT,000810,0.091865,Financials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,EMIRATES NBD,EMIRATESNBD,0.091865,Financials,United Arab Emirates,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HD HYUNDAI HEAVY INDUSTRIES LTD,329180,0.091865,Industrials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,B3 BRASIL BOLSA BALCAO SA,B3SA3,0.091865,Financials,Brazil,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,TAIWAN UNION TECHNOLOGY CORP,6274,0.091865,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,WOORI FINANCIAL GROUP INC,316140,0.091865,Financials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CHINA RESOURCES LAND LTD,1109,0.091865,Real Estate,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,POWER GRID CORPORATION OF INDIA LT,POWERGRID,0.091865,Utilities,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SHRIRAM FINANCE LTD,SHFL,0.091865,Financials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,AMBEV SA,ABEV3,0.091865,Consumer Staples,Brazil,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,INNOLUX CORP,3481,0.091865,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,YANGTZE OPTICAL FIBRE AND CABLE JO,6869,0.091865,Information Technology,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,LG ENERGY SOLUTION LTD,373220,0.091865,Industrials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ITAUSA INVESTIMENTOS ITAU PREF SA,ITSA4,0.091865,Financials,Brazil,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,PICC PROPERTY AND CASUALTY LTD H,2328,0.091865,Financials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CHINA PETROLEUM AND CHEMICAL CORP,386,0.091865,Energy,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,LS ELECTRIC LTD,010120,0.091865,Industrials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,GLOBAL UNICHIP CORP,3443,0.091865,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ZHONGJI INNOLIGHT LTD A,300308,0.091865,Information Technology,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BANK PEKAO SA,PEO,0.081658,Financials,Poland,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SAMSUNG HEAVY INDUSTRIES LTD,010140,0.081658,Industrials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,POP MART INTERNATIONAL GROUP LTD,9992,0.081658,Consumer Discretionary,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SAUDI BASIC INDUSTRIES,2010,0.081658,Materials,Saudi Arabia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ANTA SPORTS PRODUCTS LTD,2020,0.081658,Consumer Discretionary,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,IMPALA PLATINUM LTD,IMP,0.081658,Materials,South Africa,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,KING YUAN ELECTRONICS LTD,2449,0.081658,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HYOSUNG HEAVY INDUSTRIES CORP,298040,0.081658,Industrials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BIZLINK HOLDING INC,3665,0.081658,Industrials,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SOCIEDAD QUIMICA Y MINERA DE CHILE,SQM.B,0.081658,Materials,Chile,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,LG INNOTEK LTD,011070,0.081658,Information Technology,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,LARGAN PRECISION LTD,3008,0.081658,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ABSA GROUP LTD,ABG,0.081658,Financials,South Africa,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ZHEN DING TECHNOLOGY HOLDING LTD,4958,0.081658,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,KE HOLDINGS INC,2423,0.081658,Real Estate,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HUA NAN FINANCIAL HOLDINGS LTD,2880,0.081658,Financials,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ULTRATECH CEMENT LTD,ULTRACEMCO,0.081658,Materials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CHINA HONGQIAO GROUP LTD,1378,0.081658,Materials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ABU DHABI COMMERCIAL BANK,ADCB,0.081658,Financials,United Arab Emirates,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,UNI-PRESIDENT ENTERPRISES CORP,1216,0.081658,Consumer Staples,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,EUROBANK SA,EUROB,0.081658,Financials,Greece,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BCO BTG PACTUAL UNT SA,BPAC11,0.081658,Financials,Brazil,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,LG CHEM LTD,051910,0.081658,Materials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,PIRAEUS BANK SA,TPEIR,0.071450,Financials,Greece,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,REALTEK SEMICONDUCTOR CORP,2379,0.071450,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,FIRST FINANCIAL HOLDING LTD,2892,0.071450,Financials,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,PTT NON-VOTING DR PCL,PTT.R,0.071450,Energy,Thailand,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HCL TECHNOLOGIES LTD,HCLTECH,0.071450,Information Technology,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,COMPANHIA DE SANEAMENTO BASICO DE,SBSP3,0.071450,Utilities,Brazil,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,NIO CLASS A INC,9866,0.071450,Consumer Discretionary,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,WEG SA,WEGE3,0.071450,Industrials,Brazil,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,KT&G CORP,033780,0.071450,Consumer Staples,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ALCHIP TECHNOLOGIES LTD,3661,0.071450,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ADVANCED INFO SERVICE NON-VOTING D,ADVANC.R,0.071450,Communication,Thailand,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HD KOREA SHIPBUILDING & OFFSHORE E,009540,0.071450,Industrials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CHINA PACIFIC INSURANCE (GROUP) LT,2601,0.071450,Financials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HANWHA OCEAN LTD,042660,0.071450,Industrials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,XPENG CLASS A INC,9868,0.071450,Consumer Discretionary,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HARMONY GOLD MINING COMPANY LIMITE,HAR,0.071450,Materials,South Africa,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,QATAR ISLAMIC BANK,QIBK,0.071450,Financials,Qatar,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,JENTECH PRECISION INDUSTRIAL LTD,3653,0.071450,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,EICHER MOTORS LTD,EICHERMOT,0.071450,Consumer Discretionary,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ASIAN PAINTS LTD,ASIANPAINT,0.071450,Materials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,PZU SA,PZU,0.071450,Financials,Poland,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ADANI PORTS AND SPECIAL ECONOMIC Z,ADANIPORTS,0.071450,Industrials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SAMSUNG BIOLOGICS LTD,207940,0.071450,Health Care,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,WEICHAI POWER LTD H,2338,0.071450,Industrials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,NONGFU SPRING LTD H,9633,0.071450,Consumer Staples,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,INDUST PENOLES,PE&OLES*,0.071450,Materials,Mexico,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ASELSAN ELEKTRONIK SANAYI VE TICAR,ASELS.E,0.071450,Industrials,Turkey,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ACWA POWER CO,2082,0.061243,Utilities,Saudi Arabia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,RIYAD BANK,1010,0.061243,Financials,Saudi Arabia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,GRUPO AEROPORTUARIO DEL PACIFICO,GAPB,0.061243,Industrials,Mexico,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,KING SLIDE WORKS LTD,2059,0.061243,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,MACRONIX INTERNATIONAL LTD,2337,0.061243,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BANK RAKYAT INDONESIA (PERSERO),BBRI,0.061243,Financials,Indonesia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,APOLLO HOSPITALS ENTERPRISE LTD,APOLLOHOSP,0.061243,Health Care,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,LI AUTO CLASS A INC,2015,0.061243,Consumer Discretionary,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,PRESS METAL ALUMINIUM HOLDINGS,PMETAL,0.061243,Materials,Malaysia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SANLAM LIMITED LTD,SLM,0.061243,Financials,South Africa,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ALTEOGEN INC,196170,0.061243,Health Care,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,INTERGLOBE AVIATION LTD,INDIGO,0.061243,Industrials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,TENAGA NASIONAL,TENAGA,0.061243,Utilities,Malaysia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ADVANTECH LTD,2395,0.061243,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HYUNDAI-ROTEM,064350,0.061243,Industrials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ALINMA BANK,1150,0.061243,Financials,Saudi Arabia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,DIVIS LABORATORIES LTD,DIVISLAB,0.061243,Health Care,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ZTO EXPRESS (CAYMAN) INC,2057,0.061243,Industrials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,H WORLD GROUP ADR LTD,HTHT,0.061243,Consumer Discretionary,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,COMPEQ MANUFACTURING LTD,2313,0.061243,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,PETRO RIO SA,PRIO3,0.061243,Energy,Brazil,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,TECH MAHINDRA LTD,TECHM,0.061243,Information Technology,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SBI LIFE INSURANCE COMPANY LTD,SBILIFE,0.061243,Financials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ECOPRO LTD,086520,0.061243,Industrials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ITC LTD,ITC,0.061243,Consumer Staples,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,DISCOVERY LTD,DSY,0.061243,Financials,South Africa,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BID CORPORATION LTD,BID,0.061243,Consumer Staples,South Africa,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,JSW STEEL LTD,JSWSTEEL,0.061243,Materials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,GRASIM INDUSTRIES LTD,GRASIM,0.061243,Materials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,POWERTECH TECHNOLOGY INC,6239,0.061243,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,AKESO INC,9926,0.061243,Health Care,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CMOC GROUP LTD,3993,0.061243,Materials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CUMMINS INDIA LTD,CUMMINSIND,0.061243,Industrials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,TAIWAN COOPERATIVE FINANCIAL HOLDI,5880,0.061243,Financials,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,PHARMAESSENTIA CORP,6446,0.061243,Health Care,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,NOVATEK MICROELECTRONICS CORP,3034,0.061243,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,COAL INDIA LTD,COALINDIA,0.061243,Energy,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,KAKAO CORP,035720,0.061243,Communication,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HKD CASH,HKD,0.061243,Cash and/or Derivatives,Hong Kong,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HD HYUNDAI LTD,267250,0.061243,Energy,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,EMBRAER SA,EMBJ3,0.061243,Industrials,Brazil,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BANK MANDIRI (PERSERO),BMRI,0.061243,Financials,Indonesia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,TVS MOTOR COMPANY LTD,TVSMOTOR,0.061243,Consumer Discretionary,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,EVERGREEN MARINE CORP (TAIWAN) LTD,2603,0.061243,Industrials,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ALDAR PROPERTIES,ALDAR,0.061243,Real Estate,United Arab Emirates,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,TRENT LTD,TRENT,0.061243,Consumer Discretionary,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,POWERCHIP SEMICONDUCTOR MANUFACTUR,6770,0.061243,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,LG CORP,003550,0.061243,Industrials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HANMI SEMICONDUCTOR LTD,042700,0.061243,Information Technology,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CHINA CITIC BANK CORP LTD H,998,0.061243,Financials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SIBANYE STILLWATER LTD,SSW,0.061243,Materials,South Africa,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CENTRAIS ELETR BRAS-ELETROBRAS SA,AXIA3,0.061243,Utilities,Brazil,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BANK OF COMMUNICATIONS LTD H,3328,0.061243,Financials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,DOOSAN CORP,000150,0.051036,Industrials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CIPLA LTD,CIPLA,0.051036,Health Care,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,MIRAE ASSET SECURITIES CO LTD,006800,0.051036,Financials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SAUDI AWWAL BANK,1060,0.051036,Financials,Saudi Arabia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CHINA OVERSEAS LAND INVESTMENT LTD,688,0.051036,Real Estate,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,GRUPO CIBEST PREF SA,PFCIBEST,0.051036,Financials,Colombia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,TATA MOTORS LTD,TMCV,0.051036,Industrials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,AIRPORTS OF THAILAND NON-VOTING DR,AOT.R,0.051036,Industrials,Thailand,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,LATAM AIRLINES GROUP SA,LTM,0.051036,Industrials,Chile,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SASOL LTD,SOL,0.051036,Materials,South Africa,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BANCO DE CHILE,CHILE,0.051036,Financials,Chile,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SHOPRITE HOLDINGS LTD,SHP,0.051036,Consumer Staples,South Africa,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,NESTLE INDIA LTD,NESTLEIND,0.051036,Consumer Staples,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,OIL AND NATURAL GAS LTD,ONGC,0.051036,Energy,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,FOXCONN INDUSTRIAL INTERNET LTD A,601138,0.051036,Information Technology,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BIM BIRLESIK MAGAZALAR A,BIMAS.E,0.051036,Consumer Staples,Turkey,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ABU DHABI ISLAMIC BANK,ADIB,0.051036,Financials,United Arab Emirates,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,EQUATORIAL SA,EQTL3,0.051036,Utilities,Brazil,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,EMEMORY TECHNOLOGY INC,3529,0.051036,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,MAX HEALTHCARE INSTITUTE LTD,MAXHEALTH,0.051036,Health Care,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,GIGABYTE TECHNOLOGY LTD,2376,0.051036,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SABIC AGRI-NUTRIENTS,2020,0.051036,Materials,Saudi Arabia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CEZ,CEZ,0.051036,Utilities,Czech Republic,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ADANI POWER LTD,ADANIPOWER,0.051036,Utilities,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ALLEGRO SA,ALE,0.051036,Consumer Discretionary,Poland,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,DR REDDYS LABORATORIES LTD,DRREDDY,0.051036,Health Care,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HINDUSTAN AERONAUTICS LTD,HAL,0.051036,Industrials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BAJAJ AUTO LTD,BAJAJ-AUTO,0.051036,Consumer Discretionary,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CAMBRICON TECHNOLOGIES CORPORATION,688256,0.051036,Information Technology,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CSPC PHARMACEUTICAL GROUP LTD,1093,0.051036,Health Care,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BAJAJ FINSERV LTD,BAJAJFINSV,0.051036,Financials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,TELEKOMUNIKASI INDONESIA,TLKM,0.051036,Communication,Indonesia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CHINA STEEL CORP,2002,0.051036,Materials,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ALPHA BANK SA,ALPHA,0.051036,Financials,Greece,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,KOREA INVESTMENT HOLDINGS LTD,071050,0.051036,Financials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,JIO FINANCIAL SERVICES LTD,JIOFIN,0.051036,Financials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,VARUN BEVERAGES LTD,VBL,0.051036,Consumer Staples,India,Proxy ETF underlying
